Date ,Open ,High ,Low ,Close ,Shares Traded ,Turnover (₹ Cr)
06-OCT-2025,1604.2,1605.85,1588.85,1590.4,12253745,212.88
03-OCT-2025,1599.9,1607.2,1581.8,1604.9,18137173,419.74
01-OCT-2025,1548.3,1612.05,1545.35,1604.25,44592709,1345.07
30-SEP-2025,1559.3,1563,1538.15,1542.95,16880330,286.12
29-SEP-2025,1575.5,1586.05,1556.55,1562.1,34430126,304.65
26-SEP-2025,1601.6,1606.25,1570.3,1575.45,16653708,216.28
25-SEP-2025,1602.55,1607.55,1588.1,1592.85,12482754,199.27
24-SEP-2025,1618.3,1620.35,1600.7,1603.5,13388157,235.5
23-SEP-2025,1631,1634.85,1608.85,1616.55,12370017,165.25
22-SEP-2025,1620.9,1635.15,1618.9,1627.3,25576413,362.31
19-SEP-2025,1631.1,1636.95,1615.85,1619.45,26093244,355.43
18-SEP-2025,1641.15,1643.8,1625.3,1627.65,13880698,244.63
17-SEP-2025,1633.15,1641.4,1628.65,1632.5,28942426,221.75
16-SEP-2025,1620.4,1633.95,1618.3,1627.65,21985316,221.47
15-SEP-2025,1624,1629.85,1611.55,1613.7,14736914,205.71
12-SEP-2025,1632.3,1635.05,1618.25,1621.05,17292171,171.9
11-SEP-2025,1615.35,1640.05,1615.15,1627.45,21756979,291.57
10-SEP-2025,1628.45,1638.3,1606.35,1610.95,17650720,316.89
09-SEP-2025,1625.1,1634.2,1618.3,1621.25,11267075,213.08
08-SEP-2025,1624.35,1632.95,1617.7,1621.2,17058997,227.93
05-SEP-2025,1616.75,1628,1605.35,1620.45,17823073,287.28
04-SEP-2025,1637.2,1637.65,1606.1,1611,13493580,281.08
03-SEP-2025,1626.8,1635,1614.8,1621.95,14170384,262.55
02-SEP-2025,1610.65,1636.95,1606.3,1622.6,17916818,368.55
01-SEP-2025,1619.85,1624.65,1603.35,1606.85,19625469,371.87
29-AUG-2025,1610.25,1622.25,1597.7,1612,20040202,513.81
28-AUG-2025,1610.75,1619.15,1597.7,1606.35,13483924,428.84
26-AUG-2025,1623.2,1629.25,1605.35,1614.05,18752947,722.53
25-AUG-2025,1655.75,1656.7,1617.9,1626.25,24477891,1435.63
22-AUG-2025,1639,1660.65,1636.4,1653.95,52178793,1015.29
21-AUG-2025,1633.3,1646.85,1625.95,1638.4,33537239,1423.72
20-AUG-2025,1662.95,1663.7,1634.75,1638.45,22932801,1518.84
19-AUG-2025,1656.3,1674.4,1653.3,1671.5,16479308,300.05
18-AUG-2025,1668.15,1670.65,1647.2,1649.45,16130828,259.64
14-AUG-2025,1670.35,1670.35,1649.65,1653.15,10143689,215.2
13-AUG-2025,1659.75,1667.9,1647.2,1662,21656436,486.43
12-AUG-2025,1640.15,1662.4,1639.5,1647.55,15058468,331.95
11-AUG-2025,1636.6,1645.9,1625.9,1637.7,22427707,330.56
08-AUG-2025,1643.65,1656.25,1630.6,1635.1,28375856,415.72
07-AUG-2025,1620,1645.85,1616.15,1636.8,24477183,470.95
06-AUG-2025,1645.2,1654.1,1611.45,1620.7,28279577,628.3
05-AUG-2025,1641.95,1649.95,1635.15,1640.05,15695982,254.9
04-AUG-2025,1621.25,1643.9,1611.5,1641.15,29812021,286.56
01-AUG-2025,1627.1,1649.2,1611.3,1616.8,91267302,653.15
31-JUL-2025,1611.7,1640.1,1600.2,1626.35,21652087,303.47
30-JUL-2025,1642.55,1651.75,1622,1624.8,19399921,289.47
29-JUL-2025,1626.95,1640.8,1614.75,1637.75,25718087,356.93
28-JUL-2025,1669.25,1675.95,1620.15,1624.5,24730698,295.57
25-JUL-2025,1714.35,1715.8,1665.9,1669.6,23450130,304.76
24-JUL-2025,1722.35,1725,1707.2,1714.35,21583155,275.35
23-JUL-2025,1733,1739.55,1711.15,1717.3,39012853,468.46
22-JUL-2025,1777.8,1786.15,1728.85,1733.6,34626924,490.04
21-JUL-2025,1775.55,1780.25,1759.95,1773.9,37723597,462.9
18-JUL-2025,1759.05,1775.85,1749.55,1771.05,46866926,895.8
17-JUL-2025,1760.7,1766.35,1752.1,1754.25,77224403,663.55
16-JUL-2025,1737.75,1766.9,1737,1758.6,441750405,2637.56
15-JUL-2025,1733.65,1751.7,1730.15,1735.85,29218464,505.97
14-JUL-2025,1702.55,1732.75,1688.3,1727.5,43639114,581.04
11-JUL-2025,1705,1716.2,1694.5,1704.3,41417248,539.79
10-JUL-2025,1740.3,1743.15,1723.05,1732.1,30836296,463.71
09-JUL-2025,1745.6,1754.85,1731,1734.7,26791196,456.51
08-JUL-2025,1747.8,1748.1,1717.25,1741.55,25563089,378.19
07-JUL-2025,1765.2,1765.2,1734.7,1743.55,24688221,389.69
04-JUL-2025,1757.35,1781.45,1751.3,1761.75,55560337,886.14
03-JUL-2025,1734.7,1754.95,1717.5,1750.15,26300994,552.09
02-JUL-2025,1738.45,1740.35,1716.35,1725.15,21990822,377.38
01-JUL-2025,1758,1760.55,1727.35,1731.4,18711016,270.33
30-JUN-2025,1753.2,1765.6,1747.35,1754.45,29642093,382.88
27-JUN-2025,1749.05,1763.8,1744.15,1747.85,27965488,482.44
26-JUN-2025,1769.75,1770.85,1739.1,1743.85,37638853,422.74
25-JUN-2025,1735.4,1767.4,1730.4,1763.15,192781618,1344.69
24-JUN-2025,1759.65,1766.15,1725.25,1728.8,45274170,720.17
23-JUN-2025,1670.95,1755.6,1664.15,1748.4,179285011,2738.06
20-JUN-2025,1665.55,1679.55,1652,1674.8,27175097,577.06
19-JUN-2025,1698.85,1714.7,1659.75,1668.95,28331646,380.32
18-JUN-2025,1724.6,1728.8,1695.55,1701.5,18533566,282.1
17-JUN-2025,1746.75,1757.5,1717.1,1723.4,59142896,931.18
16-JUN-2025,1736.45,1746.95,1707,1735.95,32522035,551.52
13-JUN-2025,1696.1,1730.5,1688.15,1726.1,37545838,1054.59
12-JUN-2025,1737,1749.15,1718.55,1723.15,43007768,652.45
11-JUN-2025,1742,1748,1721.1,1730.5,29165355,449.91
10-JUN-2025,1727.9,1757.25,1727.9,1731.65,56428108,814.65
09-JUN-2025,1718.25,1726,1710.35,1713,14233570,306.03
06-JUN-2025,1731.55,1733.55,1703.85,1705.75,13605648,380.23
05-JUN-2025,1733.8,1743.55,1719.1,1725.4,15604672,339.87
04-JUN-2025,1738.15,1750.65,1725.15,1729.3,21830642,759.52
03-JUN-2025,1726.9,1731.4,1711.05,1726.1,21279819,403.43
02-JUN-2025,1710.2,1729.9,1697.35,1716.75,26727175,397.4
30-MAY-2025,1715.35,1716.75,1692.85,1711.3,29401717,306.74
29-MAY-2025,1714.2,1716.8,1706.25,1711.05,31087592,324.65
28-MAY-2025,1690.65,1710.6,1683.6,1707.55,27436133,277.41
27-MAY-2025,1692.6,1705.85,1685.35,1690,20849565,513.22
26-MAY-2025,1686.45,1695.6,1673.9,1691.5,17581663,428.84
23-MAY-2025,1675.65,1693.7,1663.5,1683.15,19115640,326.86
22-MAY-2025,1656.15,1686.15,1651.55,1674.05,37220542,394.64
21-MAY-2025,1655.9,1668.2,1642.3,1655.7,15287494,310.69
20-MAY-2025,1674.8,1678.3,1644.25,1648.8,27252416,535.05
19-MAY-2025,1681.05,1694.1,1663.1,1671.6,23629701,337.36
16-MAY-2025,1667.25,1684.5,1654.25,1681.45,23390565,394.01
15-MAY-2025,1639.45,1668.45,1634.55,1663.05,30208645,532.29
14-MAY-2025,1633.25,1639.95,1620.5,1637.05,25920718,447.85
13-MAY-2025,1590.35,1618.7,1577.15,1616.5,34423199,564.04
12-MAY-2025,1576,1598.8,1571.8,1590.1,33868946,499.29
09-MAY-2025,1500.85,1545.7,1495.7,1541.15,48984488,530.25
08-MAY-2025,1526.8,1560.25,1518.35,1527.05,34456249,505.99
07-MAY-2025,1482.9,1526.15,1482.1,1524,18426018,304.44
06-MAY-2025,1529.95,1535.7,1498.3,1508,19132778,210.21
05-MAY-2025,1528.95,1534.25,1516.55,1531.1,13159600,142.21
02-MAY-2025,1518.5,1528.5,1499.75,1521.35,15315555,175.7
30-APR-2025,1547,1549.15,1504.45,1513.9,19893755,241.56
29-APR-2025,1568.35,1578.4,1544.55,1547.65,29621936,282.97
28-APR-2025,1538.95,1566.05,1533.55,1559.95,17116526,200.9
25-APR-2025,1606.9,1607.9,1532.15,1547.75,32700560,374.83
24-APR-2025,1595.9,1605.4,1589.95,1599.5,22048691,321.88
23-APR-2025,1609.75,1611.2,1579.2,1597.25,30741931,344.15
22-APR-2025,1601.75,1616.85,1590.3,1598.65,34540401,382.74
21-APR-2025,1584.55,1603.8,1569.35,1596.25,34286870,392.86
17-APR-2025,1576.7,1588.1,1567.9,1581.15,42673525,286.42
16-APR-2025,1546.55,1582.35,1541.35,1577.6,35144451,377.14
15-APR-2025,1520,1552,1512.7,1548.45,20933968,201.76
11-APR-2025,1509.35,1514.1,1495.95,1503.8,21624011,225.06
09-APR-2025,1492.45,1500.75,1466.95,1479.2,27157367,252.07
08-APR-2025,1457.35,1508.25,1446.95,1497.45,43643374,388.66
07-APR-2025,1365.65,1438.75,1365.55,1429.9,46215708,324.82
04-APR-2025,1531.2,1540.45,1471.8,1488.5,47038543,306.85
03-APR-2025,1499.1,1547.05,1495.45,1534.1,45099810,286.59
02-APR-2025,1507.1,1523.95,1484.9,1517.55,33317636,196.49
01-APR-2025,1474.3,1512,1473.5,1508.3,45198715,295.79
