Date ,Open ,High ,Low ,Close ,Shares Traded ,Turnover (₹ Cr)
30-JAN-2024,7880.95,7978.95,7852.6,7864,172375930,4533.94
29-JAN-2024,7766.65,7853.95,7748.5,7843.75,190661451,5195.26
25-JAN-2024,7744.35,7746.5,7626.3,7719.65,260223980,5461.05
24-JAN-2024,7523.05,7717.45,7504.2,7708.65,181966591,5418.13
23-JAN-2024,7780.55,7792.05,7470.15,7486.85,159847714,4137.64
20-JAN-2024,7767.55,7790.1,7702.15,7752.5,90939063,2243.45
19-JAN-2024,7683.55,7748.5,7668.35,7732.35,114737123,3185.03
18-JAN-2024,7697.55,7708.35,7484.95,7629.1,169310880,4117.11
17-JAN-2024,7852.9,7852.9,7683.7,7693.55,206597677,4727.22
16-JAN-2024,7889.05,7973.2,7808.1,7941.85,279973174,5745.87
15-JAN-2024,7941.4,7945.1,7827.6,7864.1,124253461,2908.26
12-JAN-2024,7912.65,7938.8,7870.3,7898.35,101990569,2550.5
11-JAN-2024,7926.35,7940.05,7857.95,7876.15,102709289,3192.21
10-JAN-2024,7811.3,7893.15,7729.75,7882.65,148786769,3950.97
09-JAN-2024,7819.7,7863.6,7775.8,7808.3,117438304,3341.69
08-JAN-2024,7915.2,7921.35,7737.4,7747,144529644,3634.63
05-JAN-2024,7905.9,7992.2,7823,7871.8,181054278,4791.1
04-JAN-2024,7926.15,7930.25,7874.4,7883.05,165567148,4732.11
03-JAN-2024,8042.55,8045.95,7860.55,7878.4,217737739,10174.84
02-JAN-2024,8017.95,8042.7,7866.35,8023.9,187245384,4571.84
01-JAN-2024,7995.55,8055.6,7966.45,7999.8,154119796,3828.43
29-DEC-2023,7940.5,8016.45,7874.1,7978,297780739,6013.73
28-DEC-2023,7890,7946.55,7871.95,7926.35,430674249,9524.54
27-DEC-2023,7780.35,7863.75,7769.45,7847.75,235370480,4904.98
26-DEC-2023,7698.05,7762.9,7674.65,7739.8,163059883,3806.55
22-DEC-2023,7580.95,7662.45,7571.75,7652.65,253188939,5002.43
21-DEC-2023,7353,7551.3,7310.45,7524,239632458,5089.2
20-DEC-2023,7752.45,7766.75,7393.05,7421.55,192197359,4623.56
19-DEC-2023,7788.85,7799.05,7674.85,7716.65,161123317,3673.15
18-DEC-2023,7712.1,7790.3,7638.8,7768.55,256789778,5130.08
15-DEC-2023,7654.6,7751.15,7634.2,7735.35,327906933,6906.27
14-DEC-2023,7604.25,7634.75,7567.3,7574.25,348434393,6319.24
13-DEC-2023,7479.25,7539.3,7411.4,7528.2,135949364,3538.23
12-DEC-2023,7457.75,7533.1,7429.75,7462.6,126059622,3604.74
11-DEC-2023,7388.85,7449.6,7355.1,7439.7,99315613,3547
08-DEC-2023,7399.4,7487.8,7277.95,7362.9,160081717,5180.64
07-DEC-2023,7437.3,7450.45,7360.15,7369.85,115123074,3966.29
06-DEC-2023,7507.65,7512.65,7354.95,7425.35,211485081,8975.08
05-DEC-2023,7203.3,7445.45,7197.25,7423.4,152140828,9066.68
04-DEC-2023,7270.45,7275.55,7190.05,7202.6,156179134,4363.19
01-DEC-2023,7065.55,7127.35,7025.4,7087,120258854,2822.1
30-NOV-2023,7028.25,7047.35,6957.55,7017.45,180116111,7917.13
29-NOV-2023,7046.85,7055.85,7002.6,7016.4,124631467,3509.79
28-NOV-2023,6949.05,7021.6,6922.7,7001.65,111704251,5169.61
24-NOV-2023,6849.7,6891.2,6828.05,6874.25,87228242,2400.89
23-NOV-2023,6808.75,6836.4,6774.2,6828.35,88575912,1967.56
22-NOV-2023,6865.25,6874.65,6768.2,6792.65,73172643,1871.65
21-NOV-2023,6817.45,6889.05,6814.25,6854.2,91288006,2423.87
20-NOV-2023,6820.15,6853.55,6767.05,6771.55,96651664,2137.7
17-NOV-2023,6792.65,6837.1,6783.5,6803.9,78861575,1939.66
16-NOV-2023,6792.35,6828.1,6747.55,6792.4,83610443,2132.78
15-NOV-2023,6782.45,6851.45,6775.6,6792.4,133383318,3120.98
13-NOV-2023,6692.8,6739.75,6670.65,6714.1,125380274,2638.45
12-NOV-2023,6707.35,6708.95,6682.1,6689.55,36542737,751.38
10-NOV-2023,6594.75,6664.65,6571.3,6646.05,100597089,2324.21
09-NOV-2023,6636.65,6653.75,6593.15,6599.65,85161198,2296.04
08-NOV-2023,6609.95,6635.05,6583,6626.3,77845122,2027.54
07-NOV-2023,6575.7,6617.55,6545.95,6576.85,91544954,2159.14
06-NOV-2023,6527.05,6577.95,6505.75,6567.1,83579471,2046.29
03-NOV-2023,6487.35,6517.4,6469.55,6479.15,76087931,1983.57
02-NOV-2023,6371.35,6481.4,6371.35,6448.95,124317321,2658.92
01-NOV-2023,6447.2,6455.85,6346.3,6359.9,78233957,2570.95
31-OCT-2023,6521.55,6521.55,6423.65,6452.45,63355617,1630.7
30-OCT-2023,6478.4,6488.95,6417.6,6467.95,59990470,1450.67
27-OCT-2023,6436.45,6488.55,6430.15,6453.1,74175308,1733.93
26-OCT-2023,6466.3,6472.8,6348.7,6398.05,93608580,2335.42
25-OCT-2023,6552.25,6610.15,6460.8,6503.65,98517190,2356.27
23-OCT-2023,6725,6729.2,6480.1,6494,104474714,2113.93
20-OCT-2023,6782.5,6823.4,6694.1,6712.75,87367361,1904.44
19-OCT-2023,6808.85,6823.3,6739.35,6803.3,82518546,1980.02
18-OCT-2023,6925,6967.6,6850.85,6863.4,93373406,2289.29
17-OCT-2023,6927.6,6941.65,6884.45,6902,79888323,1795.71
16-OCT-2023,6827,6914.85,6808.6,6882.8,104405347,2306.46
13-OCT-2023,6811.65,6840.55,6775.3,6820.8,112638464,2679.89
12-OCT-2023,6828.75,6910.5,6826.2,6863.05,151893656,3124.66
11-OCT-2023,6837.5,6862.9,6804.65,6812.15,110879664,2679.56
10-OCT-2023,6674.9,6808.6,6666.9,6783.15,91311294,2213.61
09-OCT-2023,6673.45,6680.95,6586.7,6647.15,68504480,1527.98
06-OCT-2023,6752.55,6792.35,6719.7,6744.4,66849583,1730.66
05-OCT-2023,6756.6,6775.85,6699.6,6709.1,73726835,1737.25
04-OCT-2023,6771.45,6789.45,6686.05,6725.95,109488246,2680.27
03-OCT-2023,6833.5,6837.4,6771.45,6798,120625527,2924.87
29-SEP-2023,6767.85,6869.95,6764.2,6839.3,126624089,3072.3
28-SEP-2023,6791.35,6839.65,6690.45,6712,107629779,2797.67
27-SEP-2023,6759.15,6786.9,6708.3,6777.3,114483789,2635.1
26-SEP-2023,6776.95,6841.6,6751.25,6775.3,97366241,1924.49
25-SEP-2023,6783.2,6783.5,6721.6,6754.25,72441275,1797.32
22-SEP-2023,6809.05,6824.6,6722.75,6761.8,84065981,1844.2
21-SEP-2023,6847.15,6878.75,6786.65,6806.6,91257675,2144
20-SEP-2023,6945,6980.1,6830.55,6844.05,118784731,2584.5
18-SEP-2023,7073.1,7073.1,6949.35,6957.8,124723042,2336.07
15-SEP-2023,7095,7113.65,7011.05,7035.8,210004378,4324.74
14-SEP-2023,6996.05,7120.25,6986.45,7046.9,176135269,3836.84
13-SEP-2023,6934,6985.5,6851.5,6943.65,98917785,2242.56
12-SEP-2023,7167.1,7168.5,6901.65,6914.55,144620275,4118.05
11-SEP-2023,7020.35,7114.8,7001.75,7104.4,114799975,4564.99
08-SEP-2023,6996.25,7018.15,6951,6977.9,113980169,3587.4
07-SEP-2023,6972.3,6998.3,6935.95,6981.15,97281547,2982.86
06-SEP-2023,7053.35,7054.05,6934.9,6983.7,125795586,4131.47
05-SEP-2023,7021.7,7064.2,6954.1,7039.15,137532308,3988.32
04-SEP-2023,6911.45,7042.55,6851,7007.05,276257688,5987.01
01-SEP-2023,6665,6867.75,6663.45,6851,245820730,5699.14
31-AUG-2023,6678.45,6705.05,6631.25,6659.35,152911798,4392.07
30-AUG-2023,6653.75,6711.55,6646.35,6677.8,140982641,3862.52
29-AUG-2023,6559.65,6630.65,6536.25,6616.7,107277598,3650.67
28-AUG-2023,6563.7,6591.2,6525.1,6533.3,81272997,2693.93
25-AUG-2023,6589.6,6597.4,6510.05,6519.35,65327694,1988.23
24-AUG-2023,6677.8,6706.35,6594.9,6602.85,91794048,2886.04
23-AUG-2023,6676.1,6708.2,6610.7,6625.55,123562838,3457.71
22-AUG-2023,6606.35,6647.75,6596.5,6634.4,88210763,4169.83
21-AUG-2023,6534.35,6587.85,6513,6578.4,80483093,3988.3
18-AUG-2023,6485.45,6537.7,6444.75,6493.7,88594812,5126.08
17-AUG-2023,6487.15,6508.3,6433.55,6480.5,88471489,3330.65
16-AUG-2023,6534.65,6536.55,6455.1,6484.1,137642025,3861.17
14-AUG-2023,6643.5,6648.15,6513.1,6545.95,147698479,4762.56
11-AUG-2023,6722.4,6729.7,6652.9,6688.85,119685942,4081.31
10-AUG-2023,6679.95,6747.1,6663.65,6723.3,93821684,4026.02
09-AUG-2023,6562.8,6690.85,6545.9,6677.85,102737442,3550.25
08-AUG-2023,6635.05,6635.95,6537.6,6544.8,90022001,3345.85
07-AUG-2023,6655.7,6659.75,6580.65,6622.15,97997189,3181.71
04-AUG-2023,6658.8,6676.65,6608.05,6622.9,112540419,3206.4
03-AUG-2023,6600.8,6627.9,6532.75,6602.2,319394242,8509.17
02-AUG-2023,6757.6,6757.6,6580.3,6633.45,142543327,3025.93
01-AUG-2023,6793.85,6819.85,6751.1,6770.15,141457794,2908.44
31-JUL-2023,6643.65,6767.85,6643.65,6758.2,184140261,4049.96
28-JUL-2023,6593.05,6647.65,6551.1,6640.8,77108575,2036.17
27-JUL-2023,6626.8,6674.6,6556.2,6581.55,84859166,2194.75
26-JUL-2023,6610.4,6617.35,6580.35,6604.95,81682312,2578.11
25-JUL-2023,6426.2,6591,6411.35,6583.65,186973931,3934.9
24-JUL-2023,6442.1,6448.3,6384.6,6395.55,86567809,2054.63
21-JUL-2023,6471.9,6538,6432.75,6442.3,91489887,2627.22
20-JUL-2023,6493.3,6493.6,6455.95,6485.25,64513750,1660.19
19-JUL-2023,6470.65,6497.7,6452.7,6474.55,61821658,1779.76
18-JUL-2023,6511.4,6541,6427.45,6446.75,78764611,2861.01
17-JUL-2023,6500.4,6554.85,6482.15,6500.55,145617014,3096.17
14-JUL-2023,6431.4,6487.15,6403.85,6469.45,125767625,2551.09
13-JUL-2023,6419.9,6451.2,6355.3,6379.7,126935964,2735.78
12-JUL-2023,6391.5,6411.9,6327.7,6363.25,125832466,4189.75
11-JUL-2023,6405.65,6413.45,6361.75,6369.1,97636608,2438.04
10-JUL-2023,6300.35,6408.5,6284.7,6385.1,154992671,3597.31
07-JUL-2023,6305.85,6343.55,6253.35,6279.25,90348941,2190.73
06-JUL-2023,6297.8,6331.55,6262.55,6325.35,104224004,2709.15
05-JUL-2023,6285.1,6314.45,6270.05,6292.3,84087258,2266.4
04-JUL-2023,6301.65,6315.85,6243.1,6275.2,71375706,1851.81
03-JUL-2023,6254.4,6308.75,6243.45,6275.45,94813917,2394.4
30-JUN-2023,6236.4,6238.15,6186.45,6209.1,79944483,2577.9
28-JUN-2023,6167.2,6238.05,6151.85,6211.05,114242987,8592.57
27-JUN-2023,6117.1,6156.1,6112.45,6127.65,69426598,2063.2
26-JUN-2023,6037.8,6098.3,5988.6,6083.1,73518135,2961.43
23-JUN-2023,6164.8,6166.2,6023.15,6037.2,81427987,4645.03
22-JUN-2023,6193.9,6244.6,6158.45,6190.95,87920317,3518.4
21-JUN-2023,6264.4,6270.1,6158.25,6187.75,88655389,3293.44
20-JUN-2023,6214.1,6279.4,6184.9,6246.65,98214066,2590.35
19-JUN-2023,6260.85,6285.2,6166.6,6203.5,96951070,4401.94
16-JUN-2023,6244.25,6265.3,6214.7,6231.5,93281885,3618.04
15-JUN-2023,6230.8,6236.25,6190.2,6203.05,89655511,2441.8
14-JUN-2023,6163.5,6225.8,6158.5,6214.75,134309317,2777.59
13-JUN-2023,6110.45,6157.85,6088.25,6127.65,83443856,2083.89
12-JUN-2023,6068.35,6101.3,6048.2,6076.3,63407870,1773.99
09-JUN-2023,6093.45,6099.75,6017.45,6039.35,83109212,1873.63
08-JUN-2023,6072.45,6149.25,6056.65,6067.7,117356847,3459.81
07-JUN-2023,5995,6062.15,5968.75,6057.75,105413069,2544.14
06-JUN-2023,6002.85,6012.35,5943.55,5967.45,74796632,2861.29
05-JUN-2023,5991.15,5998.9,5956.2,5975.9,92887901,2442.55
02-JUN-2023,5934.7,5967.7,5906.85,5956,116875081,3430.07
01-JUN-2023,5907.3,5944.65,5876.4,5884.2,81647379,1772.58
31-MAY-2023,5900.7,5926.65,5848.4,5890.05,144614198,4692.6
30-MAY-2023,6001.85,6013.3,5925.9,5936.55,99664098,2232.45
29-MAY-2023,5973.3,6016.25,5956.3,5991.2,121497656,2661.56
26-MAY-2023,5888.65,5948.4,5876.45,5935.4,133426293,2994.01
25-MAY-2023,5830.4,5885.2,5786.85,5872.55,90648123,3602.25
24-MAY-2023,5965.9,5981,5842.5,5855.15,100114581,7517.43
23-MAY-2023,5855.8,5993.45,5848.7,5947.7,103892224,9109.97
22-MAY-2023,5641.95,5806.6,5620.25,5797.5,90525838,7110.29
19-MAY-2023,5620.55,5629.75,5544.95,5618.05,88092363,3074.51
18-MAY-2023,5666.55,5703.7,5594.75,5601.65,75196175,2008.11
17-MAY-2023,5677.75,5680.5,5612.15,5632.85,88729435,2338.72
16-MAY-2023,5732.7,5753.65,5672.85,5683.45,59849426,1655.45
15-MAY-2023,5698.55,5723.25,5625.75,5701.75,74951854,2175.7
12-MAY-2023,5784.45,5784.45,5683.5,5690.9,96407385,2439.57
11-MAY-2023,5848.9,5848.9,5789.65,5797.3,76034817,3230.09
10-MAY-2023,5843.65,5861.1,5804.4,5822.1,58150771,1283.65
09-MAY-2023,5856.25,5914.2,5820.6,5836.85,82087214,1868.5
08-MAY-2023,5835.3,5861.6,5796.65,5845.65,70388080,1617.04
05-MAY-2023,5902.45,5902.45,5798.35,5807.05,91774006,2408.08
04-MAY-2023,5841,5902.9,5830.5,5895.05,89348093,2180.48
03-MAY-2023,5856.3,5869.05,5787.1,5824.25,101426854,2514.63
02-MAY-2023,5828.4,5911.25,5820.7,5882,116105540,2429.06
28-APR-2023,5782.4,5805.35,5765.9,5799.4,79603739,2418.78
27-APR-2023,5707.55,5762.85,5688.9,5753.75,53199168,1206.1
26-APR-2023,5715.85,5720.65,5668.5,5713.2,59542066,1461.9
25-APR-2023,5704.1,5774.85,5697.7,5738.25,60707537,1972.03
24-APR-2023,5666.6,5711.7,5647.3,5703.3,53601587,1196.27
21-APR-2023,5764.35,5764.5,5644.2,5677.9,92907670,1792.43
20-APR-2023,5784.9,5805.7,5751.9,5756.95,52543008,1281.08
19-APR-2023,5758.05,5839.9,5750.05,5779.65,125879466,2543.12
18-APR-2023,5745.6,5772.85,5712.95,5749,58845254,1525.08
17-APR-2023,5704.3,5741.1,5697.35,5734.5,66688334,1800.44
13-APR-2023,5697.1,5717.7,5655.9,5710.05,83345088,1965.26
12-APR-2023,5699.2,5709.7,5670.9,5695.55,76386895,2140.03
11-APR-2023,5601.45,5673.85,5590.3,5668.25,107033339,2280.97
10-APR-2023,5548.9,5603.1,5538.7,5570.25,62542127,1955.12
06-APR-2023,5495.25,5556.7,5466.65,5528.1,80830389,2467.52
05-APR-2023,5472.8,5502.8,5436.05,5496.3,79527761,2122.97
03-APR-2023,5523.35,5524.3,5445.4,5477.85,75610803,1956.08
