Date,Open,High,Low,Close,Shares Traded,Turnover (₹ Cr),Chronos_Predicted
2025-06-03,9148.3,9204.2,9113.35,9122.3,112093061,3094.87,8976.0009765625
2025-06-04,9129.45,9204.0,9064.65,9177.4,86129978,2508.36,9034.85986328125
2025-06-05,9204.75,9258.95,9162.0,9231.5,101325385,3160.78,9123.1484375
2025-06-06,9261.7,9418.65,9246.55,9406.45,147827682,4238.91,8976.0009765625
2025-06-09,9450.05,9523.9,9418.1,9477.0,97819308,3265.06,8917.14208984375
2025-06-10,9522.4,9581.8,9499.05,9509.7,121645731,3928.3,8917.14208984375
2025-06-11,9544.8,9573.6,9479.7,9495.8,96812660,3127.06,8946.5712890625
2025-06-12,9503.75,9511.1,9323.85,9348.5,95351812,2975.28,8976.0009765625
2025-06-13,9165.05,9311.0,9156.9,9258.8,95267348,2407.47,8976.0009765625
2025-06-16,9272.5,9381.65,9167.1,9358.25,78869084,2380.41,8917.14208984375
2025-06-17,9349.9,9366.9,9211.2,9224.4,76915633,2541.09,8917.14208984375
2025-06-18,9215.45,9238.8,9120.55,9158.25,218453098,8709.72,8976.0009765625
2025-06-19,9156.15,9158.25,8997.35,9040.45,98113183,2946.95,8946.5712890625
2025-06-20,9035.35,9194.9,9025.1,9138.6,121495658,4891.38,8858.283203125
2025-06-23,9083.0,9245.05,9064.1,9198.55,70975399,2312.26,8828.853515625
2025-06-24,9290.7,9395.7,9261.15,9291.1,97592911,2791.47,8858.283203125
2025-06-25,9351.7,9354.25,9311.15,9329.2,70705540,2526.16,8858.283203125
2025-06-26,9360.45,9554.9,9354.35,9544.55,161322138,4706.79,8769.99462890625
2025-06-27,9592.8,9678.45,9563.4,9578.2,167374796,5785.16,8887.712890625
2025-06-30,9604.2,9610.05,9510.8,9534.8,75682063,2577.3,8887.712890625
2025-07-01,9551.95,9573.95,9453.3,9564.55,124495699,3039.23,8946.57177734375
2025-07-02,9584.35,9747.55,9538.75,9699.2,169143532,4375.91,8946.5712890625
2025-07-03,9720.7,9786.15,9610.9,9623.45,166493613,3898.8,8976.0009765625
2025-07-04,9644.25,9657.0,9522.05,9580.4,61722427,1720.48,8876.77734375
2025-07-07,9577.9,9578.55,9496.85,9522.15,55150865,1484.72,8876.77734375
2025-07-08,9524.25,9560.2,9483.8,9517.4,54418175,1506.65,8876.77734375
2025-07-09,9554.4,9554.45,9266.65,9384.5,140430478,4507.52,8876.77734375
2025-07-10,9403.7,9463.2,9366.4,9423.55,70824673,2168.0,8907.38671875
2025-07-11,9411.15,9476.65,9373.1,9382.85,97057119,2288.39,8876.77734375
2025-07-14,9379.65,9472.8,9352.55,9407.95,72221714,2030.62,8937.99609375
2025-07-15,9430.9,9444.3,9344.35,9411.95,79148034,1872.37,8937.99609375
2025-07-16,9407.15,9412.45,9334.05,9360.7,72089027,1806.91,8937.99609375
2025-07-17,9383.05,9473.3,9358.3,9423.35,75624307,2012.32,8999.2158203125
2025-07-18,9439.85,9509.05,9398.75,9458.2,125463275,2485.93,8907.38671875
2025-07-21,9510.9,9585.35,9492.75,9555.5,118853456,3014.41,8876.77734375
2025-07-22,9576.25,9598.85,9522.3,9533.3,80608817,1990.27,8876.77734375
2025-07-23,9558.2,9594.85,9519.4,9579.05,84358910,1878.03,8876.77734375
2025-07-24,9595.7,9644.75,9554.3,9582.3,69622205,2188.98,8907.38671875
2025-07-25,9579.95,9584.9,9406.4,9425.1,82522254,2372.86,8907.38671875
2025-07-28,9418.1,9432.5,9288.5,9316.45,103126614,2727.15,8937.99609375
2025-07-29,9279.65,9427.35,9279.65,9409.7,68058096,2076.41,8907.38671875
2025-07-30,9426.65,9464.6,9379.2,9399.75,65586332,2006.7,8937.99609375
2025-07-31,9290.8,9402.45,9255.85,9285.45,103991857,3360.36,8968.60595703125
2025-08-01,9281.8,9285.4,9086.35,9102.35,75668134,2194.78,8999.2158203125
2025-08-04,9127.4,9350.6,9102.15,9327.85,94340586,2233.62,8999.2158203125
2025-08-05,9347.15,9374.3,9290.15,9336.05,60185769,1917.03,8999.2158203125
2025-08-06,9368.65,9368.65,9256.6,9298.75,53608614,1726.92,8999.2158203125
2025-08-07,9253.4,9328.75,9144.1,9310.65,72609144,2378.26,8968.60595703125
2025-08-08,9309.65,9327.3,9127.25,9147.1,55355525,2062.66,8907.38671875
2025-08-11,9153.35,9227.2,9134.45,9194.8,53731711,1950.51,8937.99609375
2025-08-12,9163.15,9280.7,9160.5,9229.7,68634317,2417.88,8937.99609375
2025-08-13,9285.7,9424.75,9275.3,9345.95,101499911,3021.07,8937.99609375
2025-08-14,9351.2,9362.25,9181.7,9216.25,114743024,2549.12,8876.77734375
2025-08-18,9335.0,9414.55,9290.75,9387.5,110641932,3035.31,8876.77734375
2025-08-19,9412.6,9463.6,9369.55,9457.5,80190742,2493.21,8876.77734375
2025-08-20,9433.7,9538.95,9407.85,9497.75,109474168,3018.31,8876.77734375
2025-08-21,9506.65,9538.35,9484.35,9493.65,61406626,2123.55,8876.77734375
2025-08-22,9494.35,9499.75,9363.15,9375.45,62051947,2315.21,8907.38671875
2025-08-25,9419.9,9477.0,9396.7,9436.75,62350537,2399.58,8907.38671875
2025-08-26,9412.85,9414.6,9256.8,9280.05,83279066,2995.74,8907.38671875
2025-08-28,9274.1,9312.1,9191.7,9210.5,72228203,2162.92,8937.99609375
2025-08-29,9226.9,9238.75,9132.2,9154.8,68106415,2044.59,8907.38671875
2025-09-01,9169.35,9316.7,9163.4,9305.3,56977224,1870.7,8937.99609375
2025-09-02,9318.9,9432.1,9269.7,9384.35,122526738,2629.27,8937.99658203125
2025-09-03,9406.35,9685.8,9406.35,9676.4,201827972,4968.02,8907.38671875
2025-09-04,9734.45,9736.15,9605.95,9616.35,80293465,2136.78,8876.77734375
2025-09-05,9612.6,9700.9,9572.1,9681.65,65907070,1722.92,8846.16748046875
2025-09-08,9722.6,9816.95,9708.4,9717.85,113923186,2977.77,8937.99609375
2025-09-09,9733.3,9766.25,9683.65,9734.2,83711433,1881.48,9029.8251953125
2025-09-10,9767.6,9812.25,9730.8,9759.45,60805944,1685.34,8999.21533203125
2025-09-11,9757.95,9837.65,9746.8,9792.95,82021116,2558.42,8937.99609375
2025-09-12,9828.35,9902.35,9800.25,9883.6,142300497,4155.96,8937.99658203125
2025-09-15,9900.6,9951.45,9864.9,9891.0,81385692,2587.36,8846.16748046875
2025-09-16,9917.1,9979.75,9891.85,9973.45,91305327,2890.05,8968.60595703125
2025-09-17,10005.55,10018.7,9833.8,9923.15,94335970,3150.68,8968.60595703125
2025-09-18,9932.0,9959.65,9868.35,9955.15,68298647,2068.32,8999.2158203125
2025-09-19,9997.2,10016.1,9916.55,9989.9,131426289,4889.66,8999.21533203125
2025-09-22,9984.5,10079.95,9980.8,10029.1,118788787,4729.35,9029.8251953125
2025-09-23,10044.9,10168.2,9994.2,10129.05,127488990,4686.49,8968.60595703125
2025-09-24,10118.15,10153.65,10050.1,10060.1,99598782,2943.68,8999.2158203125
2025-09-25,10082.2,10187.35,10057.55,10082.55,145545764,5001.1,8968.60595703125
2025-09-26,10087.15,10124.65,9871.8,9888.25,104468519,3295.48,8937.99609375
2025-09-29,9910.7,10002.7,9910.7,9923.1,102809252,3739.77,8937.99609375
2025-09-30,9978.45,10082.75,9963.65,10038.15,169657336,5254.59,8937.99658203125
2025-10-01,10060.3,10102.45,9952.05,10092.95,101955702,3275.74,8815.5576171875
2025-10-03,10108.9,10346.95,10108.65,10277.1,188261747,5518.98,8784.94775390625
2025-10-06,10303.1,10315.4,10147.0,10185.5,105174948,2973.4,8846.16748046875
2025-10-07,10193.85,10268.5,10150.2,10156.65,91134375,2953.95,8815.833984375
2025-10-08,10181.05,10209.5,10089.05,10136.55,133552562,3766.97,8879.2568359375
2025-10-09,10163.95,10373.3,10148.6,10356.2,256790809,7202.23,8879.2568359375
2025-10-10,10352.7,10357.25,10206.4,10261.55,129504814,3980.93,8879.2568359375
2025-10-13,10218.0,10241.5,10156.05,10217.45,90231243,2723.65,8879.2568359375
2025-10-14,10291.85,10340.8,10053.9,10116.8,115099983,3787.37,8879.2568359375
2025-10-15,10139.9,10245.7,10120.15,10218.0,91427528,3006.22,8879.2568359375
2025-10-16,10243.8,10294.5,10190.65,10287.25,65295296,2237.91,8879.2568359375
2025-10-17,10286.8,10315.05,10153.95,10199.3,83258075,2771.41,8879.2568359375
2025-10-20,10249.95,10253.2,10138.35,10191.85,69500668,2321.74,8879.2568359375
2025-10-21,10236.85,10249.95,10215.3,10232.75,15516001,482.52,8879.2568359375
2025-10-23,10287.8,10319.1,10225.45,10241.85,106871012,3329.67,8879.2568359375
2025-10-24,10320.75,10457.4,10314.85,10347.45,154300149,5546.82,8910.96875
2025-10-27,10416.45,10477.6,10396.85,10467.15,97806143,3363.99,8879.2568359375
2025-10-28,10465.85,10624.65,10455.3,10596.2,174829676,5123.92,8942.6806640625
2025-10-29,10648.3,10837.45,10620.15,10777.5,307229806,7790.15,8942.6806640625
2025-10-30,10758.7,10765.75,10656.05,10729.2,102625396,3330.66,8942.6806640625
2025-10-31,10717.3,10724.85,10601.25,10612.15,101881533,3763.56,8910.96875
2025-11-03,10644.05,10720.45,10628.95,10652.8,100449965,3389.18,8879.2568359375
2025-11-04,10651.6,10670.55,10483.75,10499.05,99220707,3373.78,8847.54541015625
2025-11-06,10416.65,10437.9,10245.25,10281.9,115337892,5301.28,8879.25732421875
2025-11-07,10237.1,10470.85,10184.55,10426.8,114815792,4095.87,8879.25732421875
2025-11-10,10474.8,10534.95,10465.1,10484.5,197731102,4975.44,8974.39208984375
2025-11-11,10538.75,10589.15,10418.5,10559.1,147993358,4607.31,8910.96875
2025-11-12,10593.65,10624.3,10532.95,10542.55,135010471,5094.73,8879.2568359375
2025-11-13,10679.05,10721.3,10565.8,10588.6,216570524,6257.85,8847.54541015625
2025-11-14,10578.4,10578.65,10446.75,10494.75,103917347,3821.3,8847.54541015625
2025-11-17,10526.25,10531.5,10446.65,10495.85,81100970,2711.15,8879.25732421875
2025-11-18,10481.5,10483.0,10325.6,10383.7,108244744,3470.5,8815.833984375
2025-11-19,10386.35,10417.7,10351.25,10384.15,65099035,2012.43,8847.54541015625
2025-11-20,10446.7,10454.25,10370.25,10386.05,83571225,2707.77,8942.6806640625
2025-11-21,10336.5,10336.5,10121.5,10142.55,95730263,2627.0,8879.2568359375
2025-11-24,10163.3,10183.9,9997.9,10017.9,107909172,3450.43,8910.96875
2025-11-25,10039.65,10129.2,10027.9,10073.4,107294330,3312.6,8879.2568359375
2025-11-26,10105.65,10289.8,10096.05,10280.7,102603400,3011.97,8879.2568359375
2025-11-27,10334.4,10379.6,10211.55,10273.75,78068712,2676.7,8879.2568359375
2025-11-28,10300.35,10360.15,10247.1,10293.05,78014488,2987.46,8847.54541015625
2025-12-01,10390.9,10418.9,10314.6,10353.2,107599445,3623.09,8879.2568359375
2025-12-02,10344.15,10366.2,10292.65,10315.85,98259355,2998.53,8879.2568359375
2025-12-03,10340.35,10347.15,10168.35,10265.2,101991987,4024.68,8879.2568359375
2025-12-04,10324.25,10376.0,10248.35,10271.45,133569150,5160.52,8910.96875
2025-12-05,10274.5,10366.75,10189.7,10340.35,139237615,4946.38,8910.96875
2025-12-08,10352.6,10378.55,10109.35,10141.8,92395106,3228.44,8910.96875
2025-12-09,10126.9,10149.3,9968.4,10112.65,86972140,2905.46,8942.6806640625
2025-12-10,10133.25,10244.85,10119.35,10159.0,103435098,4080.64,8879.2568359375
2025-12-11,10209.4,10273.05,10174.6,10266.85,103645626,3871.04,8879.2568359375
2025-12-12,10335.05,10553.15,10331.5,10536.45,211717426,7785.01,8879.2568359375
2025-12-15,10513.65,10564.95,10477.3,10553.15,118240223,4227.0,8879.2568359375
2025-12-16,10527.1,10532.3,10380.7,10464.35,119402006,5017.82,8879.2568359375
2025-12-17,10520.8,10551.6,10449.75,10490.15,104250856,4708.92,8910.96875
2025-12-18,10490.25,10585.45,10430.55,10516.15,113892481,4908.0,8942.68017578125
2025-12-19,10557.95,10560.25,10456.75,10521.1,112079611,3987.85,8879.2568359375
2025-12-22,10602.45,10721.0,10575.5,10669.0,145638366,5264.89,8879.2568359375
2025-12-23,10701.4,10770.65,10674.9,10727.05,165081833,4190.81,8847.54541015625
