Date,Open,High,Low,Close,Shares Traded,Turnover (₹ Cr),Chronos_Predicted
2025-10-29,35749.0,36484.2,35701.7,36347.95,663675707,16739.81,31939.115234375
2025-10-30,36468.85,36475.6,36202.4,36392.6,453831428,11586.63,31679.447265625
2025-10-31,36433.75,36462.05,36246.4,36275.95,393649347,8958.67,31679.447265625
2025-11-03,36313.85,36518.0,36161.45,36445.15,355063543,8644.41,31809.28125
2025-11-04,36496.0,36517.95,36244.0,36278.4,643295756,12461.6,31809.28125
2025-11-06,36396.0,36396.0,35803.7,35839.5,475504483,9598.22,31939.115234375
2025-11-07,35718.85,35897.6,35488.95,35790.3,362643280,8008.54,32068.94921875
2025-11-10,35798.65,36084.7,35786.1,35921.6,344530472,6489.24,31939.115234375
2025-11-11,36030.85,36097.55,35681.0,36069.85,335297928,7808.96,31939.115234375
2025-11-12,36219.15,36377.0,36166.6,36287.9,313983718,8617.96,32068.94921875
2025-11-13,36310.95,36371.9,36134.25,36187.85,273455740,6672.35,31939.115234375
2025-11-14,36167.05,36406.45,36112.7,36261.1,237339828,6113.47,32068.94921875
2025-11-17,36331.9,36526.7,36319.45,36441.85,252346053,6319.26,31939.115234375
2025-11-18,36474.8,36487.05,36159.15,36223.75,233393733,6648.95,31939.115234375
2025-11-19,36222.8,36248.5,36040.0,36132.3,863009340,7108.14,31939.115234375
2025-11-20,36244.6,36383.0,36192.1,36232.7,952112975,9249.7,32068.94921875
2025-11-21,36150.55,36195.1,35827.7,35852.4,478262586,6674.8,31939.115234375
2025-11-24,35888.5,35914.9,35363.15,35427.85,543689360,20998.93,31809.28125
2025-11-25,35447.95,35557.25,35307.8,35350.35,366433240,7940.97,31939.115234375
2025-11-26,35411.85,35986.85,35409.4,35964.8,346291612,7305.91,31939.115234375
2025-11-27,36049.55,36064.35,35677.65,35756.15,316400691,5859.86,32068.94921875
2025-11-28,35700.55,35721.7,35518.05,35548.3,440124358,6545.09,32198.783203125
2025-12-01,35676.2,35736.3,35465.4,35539.25,222452380,5256.22,32328.6171875
2025-12-02,35482.1,35642.75,35380.45,35459.4,358990351,7437.9,32328.6171875
2025-12-03,35480.7,35503.4,35008.0,35105.0,277050046,5912.69,32198.783203125
2025-12-04,35112.05,35217.1,34927.0,34986.1,268234396,6733.97,32198.783203125
2025-12-05,34989.75,35018.1,34768.3,34971.8,214671690,5611.02,32458.4501953125
