Date,Open,High,Low,Close,Shares Traded,Turnover (₹ Cr),Chronos_Predicted
2025-09-09,24864.1,24891.8,24814.0,24868.6,226919775,22356.88,24403.3046875
2025-09-10,24991.0,25035.7,24915.05,24973.1,244146466,22458.98,24568.193359375
2025-09-11,24945.5,25037.3,24940.15,25005.5,224570983,21316.72,24568.193359375
2025-09-12,25074.45,25139.45,25038.05,25114.0,225739766,21335.67,24485.7490234375
2025-09-15,25118.9,25138.45,25048.75,25069.2,185375759,17115.6,24650.63671875
2025-09-16,25073.6,25261.4,25070.45,25239.1,240122320,22642.86,24650.63671875
2025-09-17,25276.6,25346.5,25275.35,25330.25,268936695,23484.12,24403.3046875
2025-09-18,25441.05,25448.95,25329.75,25423.6,272193683,24198.11,24650.63671875
2025-09-19,25410.2,25431.4,25286.3,25327.05,380362832,38805.58,24650.63671875
2025-09-22,25238.1,25331.7,25151.05,25202.35,254509892,25277.82,24650.63671875
2025-09-23,25209.0,25261.9,25084.65,25169.5,299204338,31435.17,24650.63671875
2025-09-24,25108.75,25149.85,25027.45,25056.9,244382281,22310.05,24568.193359375
2025-09-25,25034.5,25092.7,24878.3,24890.85,342534768,32715.91,24650.63671875
2025-09-26,24818.55,24868.6,24629.45,24654.7,291537949,29987.93,24650.63671875
2025-09-29,24728.55,24791.3,24606.2,24634.9,394388242,40004.93,24650.63671875
2025-09-30,24691.95,24731.8,24587.7,24611.1,304924720,29285.11,24650.63671875
