Date ,Open ,High ,Low ,Close ,Shares Traded ,Turnover (₹ Cr)
03-MAY-2024,9352.9,9401.55,9170.3,9276.3,248490790,7225.41
02-MAY-2024,9186.55,9341.4,9177.6,9279.55,196282173,6211.8
30-APR-2024,9326.6,9327.55,9162.2,9175.8,151082003,4076.13
29-APR-2024,9320.3,9323.05,9217.7,9268.8,134374392,3740.74
26-APR-2024,9283.65,9377.1,9212.2,9222.65,263543342,7010.04
25-APR-2024,9135.85,9253.85,9063.5,9242,204307625,5944.99
24-APR-2024,8932.1,9158.4,8920.8,9140.1,338087729,7832.13
23-APR-2024,8972.7,8972.85,8879.45,8900.45,132526457,3877.01
22-APR-2024,8995.7,9041.35,8904.15,8931.2,184846181,5459.65
19-APR-2024,8783.8,8923.55,8670.5,8909,201958797,5875.52
18-APR-2024,8916.6,9025.1,8786.1,8824.25,205784602,6216.64
16-APR-2024,8864.6,8968.25,8800.55,8851.95,172024431,5074.21
15-APR-2024,8902.3,9060.8,8744.8,8899.7,340710514,9288.05
12-APR-2024,9017.85,9028.45,8906.15,8951.3,273930890,7903.39
10-APR-2024,8970.15,9054.95,8949.7,8999.6,335818048,9898.38
09-APR-2024,8832.9,8985.85,8771.2,8894.4,316119422,8496.84
08-APR-2024,8789.3,8808.15,8712.2,8794.65,148332999,3921.31
05-APR-2024,8676.95,8746.75,8578.65,8699.05,163673239,4360.56
04-APR-2024,8797.3,8813.05,8608.4,8684.45,206416040,5362.5
03-APR-2024,8678.3,8781.6,8634.45,8691.2,282535417,6458.67
02-APR-2024,8573,8702.35,8527.75,8690.85,289715871,6459.59
01-APR-2024,8343.5,8571.95,8335.3,8562.7,247900604,6125.2
