Date ,Open ,High ,Low ,Close ,Shares Traded ,Turnover (₹ Cr)
07-MAY-2025,8428.55,8635.75,8428.2,8608.05,96581063,2374.12
06-MAY-2025,8622.1,8655.6,8498.9,8524.7,99801615,2476.54
05-MAY-2025,8523.1,8640.7,8505.9,8600.15,68434733,2563.48
02-MAY-2025,8590.15,8714.55,8458.6,8518.4,135405628,4042.23
30-APR-2025,8600.85,8666.15,8524.55,8581.8,93091204,2578.8
29-APR-2025,8711.3,8762.4,8596.05,8607.15,79225090,1911.78
28-APR-2025,8554.2,8717.05,8551.15,8689.9,84623553,2146.96
25-APR-2025,8790.15,8833.75,8487.4,8569.75,162665252,3397.29
24-APR-2025,8729.5,8793.3,8705.4,8753.3,100776114,2458.96
23-APR-2025,8738.65,8747.65,8589.3,8737.3,130841964,2684.84
22-APR-2025,8759.15,8783.4,8658.5,8669.5,144813346,3297.61
21-APR-2025,8502.75,8674,8469,8653.5,106598046,2456.73
17-APR-2025,8403,8515.9,8348.5,8476.5,132096532,3030.03
16-APR-2025,8427.4,8478.45,8332.8,8454.8,123389766,2629.26
15-APR-2025,8332.4,8446.3,8282.85,8429.85,125013033,2834.58
11-APR-2025,8136.8,8229,8031.5,8168.3,176799491,4029.94
09-APR-2025,7924.85,7924.85,7764.45,7847.5,185779410,3462.83
08-APR-2025,8080.9,8161.4,7800.85,7965.6,184429012,3910.02
07-APR-2025,7691,7930.8,7690.2,7846.35,290678853,6197.12
04-APR-2025,8936.95,8945.5,8375.35,8414.45,251623204,5827.34
03-APR-2025,9006.2,9083.65,8963.05,9005.15,97060234,2701.53
02-APR-2025,9038.75,9097.6,8932.25,9080.05,100976913,2543.05
01-APR-2025,9015.85,9127.05,8975.55,9016.85,103688407,2429.79
