Date ,Open ,High ,Low ,Close ,Shares Traded ,Turnover (₹ Cr)
15-FEB-2024,2159.05,2172.75,2128.4,2143.65,137630527,900.74
14-FEB-2024,2068.3,2153.8,2049.3,2146,97307110,964.05
13-FEB-2024,2100,2102.1,2035.45,2093.4,88927925,640.95
12-FEB-2024,2199.15,2217.45,2083.95,2094.05,142262577,1021.4
09-FEB-2024,2208.8,2211.7,2121.5,2191.8,243439172,1956.6
08-FEB-2024,2176.5,2212.8,2171.2,2197.6,214927176,1552.95
07-FEB-2024,2151.35,2165.4,2137.25,2154.8,132534267,1013.43
06-FEB-2024,2132,2151.75,2118.6,2129.25,98875249,695.13
05-FEB-2024,2146.4,2167.7,2117.85,2124.2,172775197,1005.87
02-FEB-2024,2144.95,2179.9,2118.95,2129.05,109830381,875.72
01-FEB-2024,2174.6,2183,2124.85,2127.6,61487693,522.42
31-JAN-2024,2156.5,2160.85,2131,2151,79589306,785.96
30-JAN-2024,2148.35,2201.15,2134.75,2143.45,170052521,1535.13
29-JAN-2024,2157.7,2170.5,2129.8,2134.7,122468185,1137.14
25-JAN-2024,2138.55,2146.35,2102.65,2134.6,106295294,1163.54
24-JAN-2024,2079,2138.95,2059.75,2130.65,244105126,3100.78
23-JAN-2024,2306.25,2321.85,2057.55,2067.3,369434819,4437.78
20-JAN-2024,2393.85,2428.15,2369.3,2372.7,70096943,854.38
19-JAN-2024,2419.8,2439.3,2353.45,2369.9,209730098,2651.75
18-JAN-2024,2402.3,2459.65,2309.25,2392.9,188462355,2254.83
17-JAN-2024,2364.75,2457.6,2352.4,2404.7,300643220,2350.43
16-JAN-2024,2410,2434.25,2375.6,2407.65,139085476,1357.54
15-JAN-2024,2467.6,2472.2,2392.25,2399.55,140190837,1189.27
12-JAN-2024,2479.55,2486,2438.95,2446.05,127893403,1386.69
11-JAN-2024,2495.45,2508.6,2454.3,2462.05,391383473,2813.64
10-JAN-2024,2394.6,2499.65,2389.35,2470.65,659734078,4751.15
